region,name,LON,LAT,resevior,four_region
0,新北市/基隆新北,121.49,25.23,['新山水庫'],0
0,新北市/基隆新北,121.49,25.24,['新山水庫'],0
0,新北市/基隆新北,121.49,25.25,['新山水庫'],0
0,新北市/基隆新北,121.49,25.26,['新山水庫'],0
0,新北市/基隆新北,121.49,25.27,['新山水庫'],0
0,新北市/基隆新北,121.49,25.28,['新山水庫'],0
0,新北市/基隆新北,121.5,24.67,['新山水庫'],0
0,新北市/基隆新北,121.5,24.68,['新山水庫'],0
0,新北市/基隆新北,121.5,24.69,['新山水庫'],0
0,新北市/基隆新北,121.5,24.7,['新山水庫'],0
0,新北市/基隆新北,121.5,24.71,['新山水庫'],0
0,新北市/基隆新北,121.5,24.72,['新山水庫'],0
0,新北市/基隆新北,121.5,24.73,['新山水庫'],0
0,新北市/基隆新北,121.5,24.74,['新山水庫'],0
0,新北市/基隆新北,121.5,24.75,['新山水庫'],0
0,新北市/基隆新北,121.5,24.76,['新山水庫'],0
0,新北市/基隆新北,121.5,24.77,['新山水庫'],0
0,新北市/基隆新北,121.5,24.78,['新山水庫'],0
0,新北市/基隆新北,121.5,24.79,['新山水庫'],0
0,新北市/基隆新北,121.5,24.8,['新山水庫'],0
0,新北市/基隆新北,121.5,24.81,['新山水庫'],0
0,新北市/基隆新北,121.5,24.82,['新山水庫'],0
0,新北市/基隆新北,121.5,24.83,['新山水庫'],0
0,新北市/基隆新北,121.5,24.84,['新山水庫'],0
0,新北市/基隆新北,121.5,24.85,['新山水庫'],0
0,新北市/基隆新北,121.5,24.86,['新山水庫'],0
0,新北市/基隆新北,121.5,24.87,['新山水庫'],0
0,新北市/基隆新北,121.5,24.88,['新山水庫'],0
0,新北市/基隆新北,121.5,24.89,['新山水庫'],0
0,新北市/基隆新北,121.5,24.9,['新山水庫'],0
0,新北市/基隆新北,121.5,24.91,['新山水庫'],0
0,新北市/基隆新北,121.5,24.92,['新山水庫'],0
0,新北市/基隆新北,121.5,24.93,['新山水庫'],0
0,新北市/基隆新北,121.5,24.94,['新山水庫'],0
0,新北市/基隆新北,121.5,24.95,['新山水庫'],0
0,新北市/基隆新北,121.5,25.18,['新山水庫'],0
0,新北市/基隆新北,121.5,25.19,['新山水庫'],0
0,新北市/基隆新北,121.5,25.2,['新山水庫'],0
0,新北市/基隆新北,121.5,25.21,['新山水庫'],0
0,新北市/基隆新北,121.5,25.22,['新山水庫'],0
0,新北市/基隆新北,121.5,25.23,['新山水庫'],0
0,新北市/基隆新北,121.5,25.24,['新山水庫'],0
0,新北市/基隆新北,121.5,25.25,['新山水庫'],0
0,新北市/基隆新北,121.5,25.26,['新山水庫'],0
0,新北市/基隆新北,121.5,25.27,['新山水庫'],0
0,新北市/基隆新北,121.5,25.28,['新山水庫'],0
0,新北市/基隆新北,121.51,24.68,['新山水庫'],0
0,新北市/基隆新北,121.51,24.69,['新山水庫'],0
0,新北市/基隆新北,121.51,24.7,['新山水庫'],0
0,新北市/基隆新北,121.51,24.71,['新山水庫'],0
0,新北市/基隆新北,121.51,24.72,['新山水庫'],0
0,新北市/基隆新北,121.51,24.73,['新山水庫'],0
0,新北市/基隆新北,121.51,24.74,['新山水庫'],0
0,新北市/基隆新北,121.51,24.75,['新山水庫'],0
0,新北市/基隆新北,121.51,24.76,['新山水庫'],0
0,新北市/基隆新北,121.51,24.77,['新山水庫'],0
0,新北市/基隆新北,121.51,24.78,['新山水庫'],0
0,新北市/基隆新北,121.51,24.79,['新山水庫'],0
0,新北市/基隆新北,121.51,24.8,['新山水庫'],0
0,新北市/基隆新北,121.51,24.81,['新山水庫'],0
0,新北市/基隆新北,121.51,24.82,['新山水庫'],0
0,新北市/基隆新北,121.51,24.83,['新山水庫'],0
0,新北市/基隆新北,121.51,24.84,['新山水庫'],0
0,新北市/基隆新北,121.51,24.85,['新山水庫'],0
0,新北市/基隆新北,121.51,24.86,['新山水庫'],0
0,新北市/基隆新北,121.51,24.87,['新山水庫'],0
0,新北市/基隆新北,121.51,24.88,['新山水庫'],0
0,新北市/基隆新北,121.51,24.89,['新山水庫'],0
0,新北市/基隆新北,121.51,24.9,['新山水庫'],0
0,新北市/基隆新北,121.51,24.91,['新山水庫'],0
0,新北市/基隆新北,121.51,24.92,['新山水庫'],0
0,新北市/基隆新北,121.51,24.93,['新山水庫'],0
0,新北市/基隆新北,121.51,24.94,['新山水庫'],0
0,新北市/基隆新北,121.51,24.95,['新山水庫'],0
0,新北市/基隆新北,121.51,25.18,['新山水庫'],0
0,新北市/基隆新北,121.51,25.19,['新山水庫'],0
0,新北市/基隆新北,121.51,25.2,['新山水庫'],0
0,新北市/基隆新北,121.51,25.21,['新山水庫'],0
0,新北市/基隆新北,121.51,25.22,['新山水庫'],0
0,新北市/基隆新北,121.51,25.23,['新山水庫'],0
0,新北市/基隆新北,121.51,25.24,['新山水庫'],0
0,新北市/基隆新北,121.51,25.25,['新山水庫'],0
0,新北市/基隆新北,121.51,25.26,['新山水庫'],0
0,新北市/基隆新北,121.51,25.27,['新山水庫'],0
0,新北市/基隆新北,121.51,25.28,['新山水庫'],0
0,新北市/基隆新北,121.51,25.29,['新山水庫'],0
0,新北市/基隆新北,121.52,24.68,['新山水庫'],0
0,新北市/基隆新北,121.52,24.69,['新山水庫'],0
0,新北市/基隆新北,121.52,24.7,['新山水庫'],0
0,新北市/基隆新北,121.52,24.71,['新山水庫'],0
0,新北市/基隆新北,121.52,24.72,['新山水庫'],0
0,新北市/基隆新北,121.52,24.73,['新山水庫'],0
0,新北市/基隆新北,121.52,24.74,['新山水庫'],0
0,新北市/基隆新北,121.52,24.75,['新山水庫'],0
0,新北市/基隆新北,121.52,24.76,['新山水庫'],0
0,新北市/基隆新北,121.52,24.77,['新山水庫'],0
0,新北市/基隆新北,121.52,24.78,['新山水庫'],0
0,新北市/基隆新北,121.52,24.79,['新山水庫'],0
0,新北市/基隆新北,121.52,24.8,['新山水庫'],0
